id,country_code,province_code,city_code,district_code,level,parent_code,province_name,city_name,district_name,short_city_name,city_tier,city_cluster,is_municipality,is_subprovincial,gdp,population,gdp_per_capita,income_per_capita,stats_year,citycode,center_lon,center_lat,created_at,updated_at
28,CN,620000,,,province,,甘肃省,,,,,,False,False,11863.8,2465,48129,24495,2023,1937,,,2025-12-05 23:50:09,2025-12-05 23:50:09
29,CN,630000,,,province,,青海省,,,,,,False,False,3799.09,594,63958,27979,2023,0972,,,2025-12-05 23:50:09,2025-12-05 23:50:09
30,CN,640000,,,province,,宁夏回族自治区,,,,,,False,False,5315.0,728,73008,30586,2023,0954,,,2025-12-05 23:50:09,2025-12-05 23:50:09
31,CN,650000,,,province,,新疆维吾尔自治区,,,,,,False,False,19125.91,2587,73931,28947,2023,1906,,,2025-12-05 23:50:09,2025-12-05 23:50:09
32,CN,110000,110100,,city,110000,北京市,北京城区,,北京,一线,京津冀城市群,True,False,43760.7,2185,200278,81752,2023,010,,,2025-12-05 23:50:09,2025-12-05 23:50:09
33,CN,120000,120100,,city,120000,天津市,天津城区,,天津,新一线,京津冀城市群,True,False,16737.3,1364,122707,51271,2023,022,,,2025-12-05 23:50:09,2025-12-05 23:50:09
34,CN,130000,130100,,city,130000,河北省,石家庄市,,石家庄,二线,京津冀城市群,False,False,7525.0,1122,67068,38500,2023,0311,,,2025-12-05 23:50:09,2025-12-05 23:50:09
35,CN,130000,130200,,city,130000,河北省,唐山市,,唐山,三线,京津冀城市群,False,False,8901.0,771,115447,38900,2023,0315,,,2025-12-05 23:50:09,2025-12-05 23:50:09
36,CN,130000,130300,,city,130000,河北省,秦皇岛市,,秦皇岛,三线,京津冀城市群,False,False,2041.0,316,64589,38200,2023,0335,,,2025-12-05 23:50:09,2025-12-05 23:50:09
37,CN,130000,130400,,city,130000,河北省,邯郸市,,邯郸,三线,京津冀城市群,False,False,4580.0,941,48672,31200,2023,0310,,,2025-12-05 23:50:09,2025-12-05 23:50:09
38,CN,130000,130500,,city,130000,河北省,邢台市,,邢台,三线,京津冀城市群,False,False,2601.0,711,36582,28500,2023,0319,,,2025-12-05 23:50:09,2025-12-05 23:50:09
39,CN,130000,130600,,city,130000,河北省,保定市,,保定,二线,京津冀城市群,False,False,4200.0,924,45455,30200,2023,0312,,,2025-12-05 23:50:09,2025-12-05 23:50:09
40,CN,130000,130700,,city,130000,河北省,张家口市,,张家口,四线,京津冀城市群,False,False,1847.0,411,44939,32800,2023,0313,,,2025-12-05 23:50:09,2025-12-05 23:50:09
41,CN,130000,130800,,city,130000,河北省,承德市,,承德,四线,京津冀城市群,False,False,1802.0,334,53952,32800,2023,0314,,,2025-12-05 23:50:09,2025-12-05 23:50:09
42,CN,130000,130900,,city,130000,河北省,沧州市,,沧州,三线,京津冀城市群,False,False,4388.0,730,60110,32800,2023,0317,,,2025-12-05 23:50:09,2025-12-05 23:50:09
43,CN,130000,131000,,city,130000,河北省,廊坊市,,廊坊,二线,京津冀城市群,False,False,3580.0,550,65091,38500,2023,0316,,,2025-12-05 23:50:09,2025-12-05 23:50:09
44,CN,130000,131100,,city,130000,河北省,衡水市,,衡水,五线,京津冀城市群,False,False,1802.0,421,42803,28500,2023,0318,,,2025-12-05 23:50:09,2025-12-05 23:50:09
45,CN,140000,140100,,city,140000,山西省,太原市,,太原,二线,山西中部城市群,False,False,5571.17,543,102600,42350,2023,0351,,,2025-12-05 23:50:09,2025-12-05 23:50:09
46,CN,140000,140200,,city,140000,山西省,大同市,,大同,五线,山西中部城市群,False,False,1802.0,310,58129,32200,2023,0352,,,2025-12-05 23:50:09,2025-12-05 23:50:09
47,CN,140000,140300,,city,140000,山西省,阳泉市,,阳泉,五线,山西中部城市群,False,False,902.0,131,68855,35200,2023,0353,,,2025-12-05 23:50:09,2025-12-05 23:50:09
48,CN,140000,140400,,city,140000,山西省,长治市,,长治,四线,山西中部城市群,False,False,2805.0,317,88486,35200,2023,0355,,,2025-12-05 23:50:09,2025-12-05 23:50:09
49,CN,140000,140500,,city,140000,山西省,晋城市,,晋城,五线,山西中部城市群,False,False,1902.0,219,86849,38500,2023,0356,,,2025-12-05 23:50:09,2025-12-05 23:50:09
50,CN,140000,140600,,city,140000,山西省,朔州市,,朔州,五线,山西中部城市群,False,False,1302.0,159,81887,35200,2023,0349,,,2025-12-05 23:50:09,2025-12-05 23:50:09
51,CN,140000,140700,,city,140000,山西省,晋中市,,晋中,四线,山西中部城市群,False,False,1855.0,337,55045,32200,2023,0354,,,2025-12-05 23:50:09,2025-12-05 23:50:09
52,CN,140000,140800,,city,140000,山西省,运城市,,运城,四线,关中平原城市群,False,False,2280.0,477,47799,26800,2023,0359,,,2025-12-05 23:50:09,2025-12-05 23:50:09
53,CN,140000,140900,,city,140000,山西省,忻州市,,忻州,五线,山西中部城市群,False,False,1302.0,265,49132,28500,2023,0350,,,2025-12-05 23:50:09,2025-12-05 23:50:09
54,CN,140000,141000,,city,140000,山西省,临汾市,,临汾,五线,关中平原城市群,False,False,2102.0,391,53760,32200,2023,0357,,,2025-12-05 23:50:09,2025-12-05 23:50:09
55,CN,140000,141100,,city,140000,山西省,吕梁市,,吕梁,四线,山西中部城市群,False,False,2102.0,339,62006,28500,2023,0358,,,2025-12-05 23:50:09,2025-12-05 23:50:09
56,CN,150000,150100,,city,150000,内蒙古自治区,呼和浩特市,,呼和浩特,三线,呼包鄂榆城市群,False,False,3853.0,355,108535,50800,2023,0471,,,2025-12-05 23:50:09,2025-12-05 23:50:09
57,CN,150000,150200,,city,150000,内蒙古自治区,包头市,,包头,五线,呼包鄂榆城市群,False,False,4263.0,274,155584,52800,2023,0472,,,2025-12-05 23:50:09,2025-12-05 23:50:09
58,CN,150000,150300,,city,150000,内蒙古自治区,乌海市,,乌海,五线,呼包鄂榆城市群,False,False,802.0,56,143214,52800,2023,0473,,,2025-12-05 23:50:09,2025-12-05 23:50:09
59,CN,150000,150400,,city,150000,内蒙古自治区,赤峰市,,赤峰,五线,呼包鄂榆城市群,False,False,2102.0,403,52159,32200,2023,0476,,,2025-12-05 23:50:09,2025-12-05 23:50:09
60,CN,150000,150500,,city,150000,内蒙古自治区,通辽市,,通辽,四线,呼包鄂榆城市群,False,False,1602.0,303,52871,32200,2023,0475,,,2025-12-05 23:50:09,2025-12-05 23:50:09
61,CN,150000,150600,,city,150000,内蒙古自治区,鄂尔多斯市,,鄂尔多斯,四线,呼包鄂榆城市群,False,False,5849.0,220,265864,52800,2023,0477,,,2025-12-05 23:50:09,2025-12-05 23:50:09
62,CN,150000,150700,,city,150000,内蒙古自治区,呼伦贝尔市,,呼伦贝尔,五线,呼包鄂榆城市群,False,False,1702.0,230,74000,35200,2023,0470,,,2025-12-05 23:50:09,2025-12-05 23:50:09
63,CN,150000,150800,,city,150000,内蒙古自治区,巴彦淖尔市,,巴彦淖尔,五线,呼包鄂榆城市群,False,False,1102.0,153,72026,32800,2023,0478,,,2025-12-05 23:50:09,2025-12-05 23:50:09
64,CN,150000,150900,,city,150000,内蒙古自治区,乌兰察布市,,乌兰察布,五线,呼包鄂榆城市群,False,False,1102.0,171,64444,28500,2023,0474,,,2025-12-05 23:50:09,2025-12-05 23:50:09
65,CN,150000,152200,,city,150000,内蒙古自治区,兴安盟,,兴安,五线,呼包鄂榆城市群,False,False,602.0,141,42695,28500,2023,0482,,,2025-12-05 23:50:09,2025-12-05 23:50:09
66,CN,150000,152500,,city,150000,内蒙古自治区,锡林郭勒盟,,锡林郭勒,五线,呼包鄂榆城市群,False,False,1102.0,114,96667,42500,2023,0479,,,2025-12-05 23:50:09,2025-12-05 23:50:09
67,CN,150000,152900,,city,150000,内蒙古自治区,阿拉善盟,,阿拉善,五线,呼包鄂榆城市群,False,False,502.0,27,185926,52800,2023,0483,,,2025-12-05 23:50:09,2025-12-05 23:50:09
68,CN,210000,210100,,city,210000,辽宁省,沈阳市,,沈阳,二线,辽中南城市群,False,True,8122.1,914,88863,49200,2023,024,,,2025-12-05 23:50:09,2025-12-05 23:50:09
69,CN,210000,210200,,city,210000,辽宁省,大连市,,大连,二线,辽中南城市群,False,True,8752.9,746,117331,50490,2023,0411,,,2025-12-05 23:50:09,2025-12-05 23:50:09
70,CN,210000,210300,,city,210000,辽宁省,鞍山市,,鞍山,三线,辽中南城市群,False,False,1856.0,332,55904,38500,2023,0412,,,2025-12-05 23:50:09,2025-12-05 23:50:09
71,CN,210000,210400,,city,210000,辽宁省,抚顺市,,抚顺,五线,辽中南城市群,False,False,1002.0,185,54162,35200,2023,0413,,,2025-12-05 23:50:09,2025-12-05 23:50:09
72,CN,210000,210500,,city,210000,辽宁省,本溪市,,本溪,四线,辽中南城市群,False,False,1002.0,133,75338,38500,2023,0414,,,2025-12-05 23:50:09,2025-12-05 23:50:09
73,CN,210000,210600,,city,210000,辽宁省,丹东市,,丹东,四线,辽中南城市群,False,False,1025.0,218,47018,32800,2023,0415,,,2025-12-05 23:50:09,2025-12-05 23:50:09
74,CN,210000,210700,,city,210000,辽宁省,锦州市,,锦州,四线,辽中南城市群,False,False,1402.0,269,52119,35200,2023,0416,,,2025-12-05 23:50:09,2025-12-05 23:50:09
75,CN,210000,210800,,city,210000,辽宁省,营口市,,营口,四线,辽中南城市群,False,False,1502.0,232,64741,38500,2023,0417,,,2025-12-05 23:50:09,2025-12-05 23:50:09
76,CN,210000,210900,,city,210000,辽宁省,阜新市,,阜新,五线,辽中南城市群,False,False,602.0,167,36048,28500,2023,0418,,,2025-12-05 23:50:09,2025-12-05 23:50:09
77,CN,210000,211000,,city,210000,辽宁省,辽阳市,,辽阳,四线,辽中南城市群,False,False,1002.0,163,61472,35200,2023,0419,,,2025-12-05 23:50:09,2025-12-05 23:50:09
78,CN,210000,211100,,city,210000,辽宁省,盘锦市,,盘锦,五线,辽中南城市群,False,False,1602.0,139,115252,48500,2023,0427,,,2025-12-05 23:50:09,2025-12-05 23:50:09
79,CN,210000,211200,,city,210000,辽宁省,铁岭市,,铁岭,五线,辽中南城市群,False,False,702.0,225,31200,28500,2023,0410,,,2025-12-05 23:50:09,2025-12-05 23:50:09
80,CN,210000,211300,,city,210000,辽宁省,朝阳市,,朝阳,五线,辽中南城市群,False,False,1102.0,285,38667,26800,2023,0421,,,2025-12-05 23:50:09,2025-12-05 23:50:09
81,CN,210000,211400,,city,210000,辽宁省,葫芦岛市,,葫芦岛,四线,辽中南城市群,False,False,902.0,261,34559,32800,2023,0429,,,2025-12-05 23:50:09,2025-12-05 23:50:09
82,CN,220000,220100,,city,220000,吉林省,长春市,,长春,二线,哈长城市群,False,True,7002.1,907,77201,40100,2023,0431,,,2025-12-05 23:50:09,2025-12-05 23:50:09
83,CN,220000,220200,,city,220000,吉林省,吉林市,,吉林,四线,哈长城市群,False,False,1709.0,362,47210,32800,2023,0432,,,2025-12-05 23:50:09,2025-12-05 23:50:09
84,CN,220000,220300,,city,220000,吉林省,四平市,,四平,五线,哈长城市群,False,False,802.0,181,44309,28500,2023,0434,,,2025-12-05 23:50:09,2025-12-05 23:50:09
85,CN,220000,220400,,city,220000,吉林省,辽源市,,辽源,五线,哈长城市群,False,False,502.0,97,51753,28500,2023,0437,,,2025-12-05 23:50:09,2025-12-05 23:50:09
86,CN,220000,220500,,city,220000,吉林省,通化市,,通化,五线,哈长城市群,False,False,602.0,186,32366,28500,2023,0435,,,2025-12-05 23:50:09,2025-12-05 23:50:09
87,CN,220000,220600,,city,220000,吉林省,白山市,,白山,五线,哈长城市群,False,False,602.0,93,64731,32200,2023,0439,,,2025-12-05 23:50:09,2025-12-05 23:50:09
88,CN,220000,220700,,city,220000,吉林省,松原市,,松原,五线,哈长城市群,False,False,902.0,225,40089,28500,2023,0438,,,2025-12-05 23:50:09,2025-12-05 23:50:09
89,CN,220000,220800,,city,220000,吉林省,白城市,,白城,五线,哈长城市群,False,False,702.0,159,44151,26800,2023,0436,,,2025-12-05 23:50:09,2025-12-05 23:50:09
90,CN,220000,222400,,city,220000,吉林省,延边朝鲜族自治州,,延边朝鲜族,五线,哈长城市群,False,False,902.0,194,46495,32800,2023,1433,,,2025-12-05 23:50:09,2025-12-05 23:50:09
91,CN,230000,230100,,city,230000,黑龙江省,哈尔滨市,,哈尔滨,二线,哈长城市群,False,True,5576.3,1001,55707,36421,2023,0451,,,2025-12-05 23:50:09,2025-12-05 23:50:09
92,CN,230000,230200,,city,230000,黑龙江省,齐齐哈尔市,,齐齐哈尔,四线,哈长城市群,False,False,1302.0,406,32069,28500,2023,0452,,,2025-12-05 23:50:09,2025-12-05 23:50:09
93,CN,230000,230300,,city,230000,黑龙江省,鸡西市,,鸡西,五线,哈长城市群,False,False,602.0,150,40133,28500,2023,0467,,,2025-12-05 23:50:09,2025-12-05 23:50:09
94,CN,230000,230400,,city,230000,黑龙江省,鹤岗市,,鹤岗,五线,哈长城市群,False,False,402.0,89,45169,26800,2023,0468,,,2025-12-05 23:50:09,2025-12-05 23:50:09
95,CN,230000,230500,,city,230000,黑龙江省,双鸭山市,,双鸭山,五线,哈长城市群,False,False,602.0,130,46308,28500,2023,0469,,,2025-12-05 23:50:09,2025-12-05 23:50:09
96,CN,230000,230600,,city,230000,黑龙江省,大庆市,,大庆,三线,哈长城市群,False,False,3200.0,278,115108,38200,2023,0459,,,2025-12-05 23:50:09,2025-12-05 23:50:09
97,CN,230000,230700,,city,230000,黑龙江省,伊春市,,伊春,五线,哈长城市群,False,False,402.0,83,48434,28500,2023,0458,,,2025-12-05 23:50:09,2025-12-05 23:50:09
98,CN,230000,230800,,city,230000,黑龙江省,佳木斯市,,佳木斯,四线,哈长城市群,False,False,1002.0,215,46605,28500,2023,0454,,,2025-12-05 23:50:09,2025-12-05 23:50:09
99,CN,230000,230900,,city,230000,黑龙江省,七台河市,,七台河,五线,哈长城市群,False,False,302.0,66,45758,28500,2023,0464,,,2025-12-05 23:50:09,2025-12-05 23:50:09
100,CN,230000,231000,,city,230000,黑龙江省,牡丹江市,,牡丹江,五线,哈长城市群,False,False,1002.0,229,43755,32200,2023,0453,,,2025-12-05 23:50:09,2025-12-05 23:50:09
101,CN,230000,231100,,city,230000,黑龙江省,黑河市,,黑河,五线,哈长城市群,False,False,602.0,127,47402,26800,2023,0456,,,2025-12-05 23:50:09,2025-12-05 23:50:09
102,CN,230000,231200,,city,230000,黑龙江省,绥化市,,绥化,五线,哈长城市群,False,False,1202.0,375,32053,22800,2023,0455,,,2025-12-05 23:50:09,2025-12-05 23:50:09
103,CN,230000,232700,,city,230000,黑龙江省,大兴安岭地区,,大兴安岭,五线,哈长城市群,False,False,202.0,33,61212,32800,2023,0457,,,2025-12-05 23:50:09,2025-12-05 23:50:09
104,CN,310000,310100,,city,310000,上海市,上海城区,,上海,一线,长三角城市群,True,False,47218.66,2487,189862,84834,2023,021,,,2025-12-05 23:50:09,2025-12-05 23:50:09
105,CN,320000,320100,,city,320000,江苏省,南京市,,南京,新一线,长三角城市群,False,True,17421.4,954,182614,72810,2023,025,,,2025-12-05 23:50:09,2025-12-05 23:50:09
106,CN,320000,320200,,city,320000,江苏省,无锡市,,无锡,二线,长三角城市群,False,False,15456.19,749,206358,68707,2023,0510,,,2025-12-05 23:50:09,2025-12-05 23:50:09
107,CN,320000,320300,,city,320000,江苏省,徐州市,,徐州,二线,长三角城市群,False,False,8900.44,902,98675,38600,2023,0516,,,2025-12-05 23:50:09,2025-12-05 23:50:09
108,CN,320000,320400,,city,320000,江苏省,常州市,,常州,二线,长三角城市群,False,False,10116.36,536,188738,62108,2023,0519,,,2025-12-05 23:50:09,2025-12-05 23:50:09
109,CN,320000,320500,,city,320000,江苏省,苏州市,,苏州,新一线,长三角城市群,False,False,24653.4,1295,190374,74116,2023,0512,,,2025-12-05 23:50:09,2025-12-05 23:50:09
110,CN,320000,320600,,city,320000,江苏省,南通市,,南通,二线,长三角城市群,False,False,11813.3,773,152824,50323,2023,0513,,,2025-12-05 23:50:09,2025-12-05 23:50:09
111,CN,320000,320700,,city,320000,江苏省,连云港市,,连云港,三线,长三角城市群,False,False,4363.63,460,94862,35200,2023,0518,,,2025-12-05 23:50:09,2025-12-05 23:50:09
112,CN,320000,320800,,city,320000,江苏省,淮安市,,淮安,三线,长三角城市群,False,False,5015.06,455,110221,37500,2023,0517,,,2025-12-05 23:50:09,2025-12-05 23:50:09
113,CN,320000,320900,,city,320000,江苏省,盐城市,,盐城,三线,长三角城市群,False,False,7403.87,671,110341,38200,2023,0515,,,2025-12-05 23:50:09,2025-12-05 23:50:09
114,CN,320000,321000,,city,320000,江苏省,扬州市,,扬州,三线,长三角城市群,False,False,7423.26,456,162791,50300,2023,0514,,,2025-12-05 23:50:09,2025-12-05 23:50:09
115,CN,320000,321100,,city,320000,江苏省,镇江市,,镇江,三线,长三角城市群,False,False,5264.08,321,163990,55600,2023,0511,,,2025-12-05 23:50:09,2025-12-05 23:50:09
116,CN,320000,321200,,city,320000,江苏省,泰州市,,泰州,三线,长三角城市群,False,False,6731.66,451,149261,47800,2023,0523,,,2025-12-05 23:50:09,2025-12-05 23:50:09
117,CN,320000,321300,,city,320000,江苏省,宿迁市,,宿迁,三线,长三角城市群,False,False,4398.07,500,87961,32800,2023,0527,,,2025-12-05 23:50:09,2025-12-05 23:50:09
118,CN,330000,330100,,city,330000,浙江省,杭州市,,杭州,新一线,长三角城市群,False,True,20059.0,1237,162158,77043,2023,0571,,,2025-12-05 23:50:09,2025-12-05 23:50:09
119,CN,330000,330200,,city,330000,浙江省,宁波市,,宁波,新一线,长三角城市群,False,True,16452.8,969,169792,71729,2023,0574,,,2025-12-05 23:50:09,2025-12-05 23:50:09
120,CN,330000,330300,,city,330000,浙江省,温州市,,温州,二线,长三角城市群,False,False,8730.6,967,90285,64800,2023,0577,,,2025-12-05 23:50:09,2025-12-05 23:50:09
121,CN,330000,330400,,city,330000,浙江省,嘉兴市,,嘉兴,二线,长三角城市群,False,False,7062.45,556,127022,66700,2023,0573,,,2025-12-05 23:50:09,2025-12-05 23:50:09
122,CN,330000,330500,,city,330000,浙江省,湖州市,,湖州,三线,长三角城市群,False,False,4015.07,341,117744,63200,2023,0572,,,2025-12-05 23:50:09,2025-12-05 23:50:09
123,CN,330000,330600,,city,330000,浙江省,绍兴市,,绍兴,二线,长三角城市群,False,False,7620.5,535,142439,69200,2023,0575,,,2025-12-05 23:50:09,2025-12-05 23:50:09
124,CN,330000,330700,,city,330000,浙江省,金华市,,金华,二线,长三角城市群,False,False,6011.27,712,84428,62100,2023,0579,,,2025-12-05 23:50:09,2025-12-05 23:50:09
125,CN,330000,330800,,city,330000,浙江省,衢州市,,衢州,四线,长三角城市群,False,False,2003.0,228,87851,48500,2023,0570,,,2025-12-05 23:50:09,2025-12-05 23:50:09
126,CN,330000,330900,,city,330000,浙江省,舟山市,,舟山,三线,长三角城市群,False,False,1903.0,117,162650,68500,2023,0580,,,2025-12-05 23:50:09,2025-12-05 23:50:09
127,CN,330000,331000,,city,330000,浙江省,台州市,,台州,二线,长三角城市群,False,False,6180.0,666,92793,60500,2023,0576,,,2025-12-05 23:50:09,2025-12-05 23:50:09
128,CN,330000,331100,,city,330000,浙江省,丽水市,,丽水,四线,长三角城市群,False,False,1903.0,270,70481,48500,2023,0578,,,2025-12-05 23:50:09,2025-12-05 23:50:09
129,CN,340000,340100,,city,340000,安徽省,合肥市,,合肥,新一线,长三角城市群,False,False,12673.78,985,128668,52594,2023,0551,,,2025-12-05 23:50:09,2025-12-05 23:50:09
130,CN,340000,340200,,city,340000,安徽省,芜湖市,,芜湖,三线,长三角城市群,False,False,4741.11,373,127108,46200,2023,0553,,,2025-12-05 23:50:09,2025-12-05 23:50:09
131,CN,340000,340300,,city,340000,安徽省,蚌埠市,,蚌埠,三线,长三角城市群,False,False,2148.0,329,65289,32800,2023,0552,,,2025-12-05 23:50:09,2025-12-05 23:50:09
132,CN,340000,340400,,city,340000,安徽省,淮南市,,淮南,四线,长三角城市群,False,False,1602.0,303,52871,32200,2023,0554,,,2025-12-05 23:50:09,2025-12-05 23:50:09
133,CN,340000,340500,,city,340000,安徽省,马鞍山市,,马鞍山,三线,长三角城市群,False,False,2590.0,219,118265,49500,2023,0555,,,2025-12-05 23:50:09,2025-12-05 23:50:09
134,CN,340000,340600,,city,340000,安徽省,淮北市,,淮北,四线,长三角城市群,False,False,1302.0,197,66091,35200,2023,0561,,,2025-12-05 23:50:09,2025-12-05 23:50:09
135,CN,340000,340700,,city,340000,安徽省,铜陵市,,铜陵,四线,长三角城市群,False,False,1302.0,131,99389,45200,2023,0562,,,2025-12-05 23:50:09,2025-12-05 23:50:09
136,CN,340000,340800,,city,340000,安徽省,安庆市,,安庆,三线,长三角城市群,False,False,2767.0,416,66514,32800,2023,0556,,,2025-12-05 23:50:09,2025-12-05 23:50:09
137,CN,340000,341000,,city,340000,安徽省,黄山市,,黄山,四线,长三角城市群,False,False,1056.0,133,79398,42500,2023,0559,,,2025-12-05 23:50:09,2025-12-05 23:50:09
138,CN,340000,341100,,city,340000,安徽省,滁州市,,滁州,三线,长三角城市群,False,False,3850.0,398,96734,35600,2023,0550,,,2025-12-05 23:50:09,2025-12-05 23:50:09
139,CN,340000,341200,,city,340000,安徽省,阜阳市,,阜阳,三线,长三角城市群,False,False,3587.6,815,44020,28600,2023,1558,,,2025-12-05 23:50:09,2025-12-05 23:50:09
140,CN,340000,341300,,city,340000,安徽省,宿州市,,宿州,三线,长三角城市群,False,False,2401.0,532,45132,28200,2023,0557,,,2025-12-05 23:50:09,2025-12-05 23:50:09
141,CN,340000,341500,,city,340000,安徽省,六安市,,六安,三线,长三角城市群,False,False,2147.0,439,48907,29800,2023,0564,,,2025-12-05 23:50:09,2025-12-05 23:50:09
142,CN,340000,341600,,city,340000,安徽省,亳州市,,亳州,四线,长三角城市群,False,False,2215.0,499,44389,28200,2023,0558,,,2025-12-05 23:50:09,2025-12-05 23:50:09
143,CN,340000,341700,,city,340000,安徽省,池州市,,池州,四线,长三角城市群,False,False,1102.0,134,82239,38500,2023,0566,,,2025-12-05 23:50:09,2025-12-05 23:50:09
144,CN,340000,341800,,city,340000,安徽省,宣城市,,宣城,四线,长三角城市群,False,False,1956.0,250,78240,42500,2023,0563,,,2025-12-05 23:50:09,2025-12-05 23:50:09
145,CN,350000,350100,,city,350000,福建省,福州市,,福州,二线,海峡西岸城市群,False,False,12928.47,845,153000,50608,2023,0591,,,2025-12-05 23:50:09,2025-12-05 23:50:09
146,CN,350000,350200,,city,350000,福建省,厦门市,,厦门,二线,海峡西岸城市群,False,True,8066.49,532,151626,70531,2023,0592,,,2025-12-05 23:50:09,2025-12-05 23:50:09
147,CN,350000,350300,,city,350000,福建省,莆田市,,莆田,三线,海峡西岸城市群,False,False,3102.35,322,96346,38500,2023,0594,,,2025-12-05 23:50:09,2025-12-05 23:50:09
148,CN,350000,350400,,city,350000,福建省,三明市,,三明,四线,海峡西岸城市群,False,False,3022.0,245,123347,42500,2023,0598,,,2025-12-05 23:50:09,2025-12-05 23:50:09
149,CN,350000,350500,,city,350000,福建省,泉州市,,泉州,二线,海峡西岸城市群,False,False,12102.97,889,136141,47782,2023,0595,,,2025-12-05 23:50:09,2025-12-05 23:50:09
150,CN,350000,350600,,city,350000,福建省,漳州市,,漳州,三线,海峡西岸城市群,False,False,5727.6,506,113194,42100,2023,0596,,,2025-12-05 23:50:09,2025-12-05 23:50:09
151,CN,350000,350700,,city,350000,福建省,南平市,,南平,五线,海峡西岸城市群,False,False,2356.0,264,89242,38500,2023,0599,,,2025-12-05 23:50:09,2025-12-05 23:50:09
152,CN,350000,350800,,city,350000,福建省,龙岩市,,龙岩,四线,海峡西岸城市群,False,False,3587.0,273,131392,42200,2023,0597,,,2025-12-05 23:50:09,2025-12-05 23:50:09
153,CN,350000,350900,,city,350000,福建省,宁德市,,宁德,三线,海峡西岸城市群,False,False,3656.0,315,116063,35800,2023,0593,,,2025-12-05 23:50:09,2025-12-05 23:50:09
154,CN,360000,360100,,city,360000,江西省,南昌市,,南昌,二线,长江中游城市群,False,False,7203.5,653,110314,47100,2023,0791,,,2025-12-05 23:50:09,2025-12-05 23:50:09
155,CN,360000,360200,,city,360000,江西省,景德镇市,,景德镇,五线,长江中游城市群,False,False,1302.0,162,80370,42500,2023,0798,,,2025-12-05 23:50:09,2025-12-05 23:50:09
156,CN,360000,360300,,city,360000,江西省,萍乡市,,萍乡,五线,长江中游城市群,False,False,1202.0,180,66778,38500,2023,0799,,,2025-12-05 23:50:09,2025-12-05 23:50:09
157,CN,360000,360400,,city,360000,江西省,九江市,,九江,三线,长江中游城市群,False,False,4012.53,456,87994,38200,2023,0792,,,2025-12-05 23:50:09,2025-12-05 23:50:09
158,CN,360000,360500,,city,360000,江西省,新余市,,新余,五线,长江中游城市群,False,False,1502.0,120,125167,45200,2023,0790,,,2025-12-05 23:50:09,2025-12-05 23:50:09
159,CN,360000,360600,,city,360000,江西省,鹰潭市,,鹰潭,五线,长江中游城市群,False,False,1202.0,115,104522,42500,2023,0701,,,2025-12-05 23:50:09,2025-12-05 23:50:09
160,CN,360000,360700,,city,360000,江西省,赣州市,,赣州,三线,海峡西岸城市群,False,False,4606.0,898,51292,32500,2023,0797,,,2025-12-05 23:50:09,2025-12-05 23:50:09
161,CN,360000,360800,,city,360000,江西省,吉安市,,吉安,五线,长江中游城市群,False,False,2656.0,447,59418,32800,2023,0796,,,2025-12-05 23:50:09,2025-12-05 23:50:09
162,CN,360000,360900,,city,360000,江西省,宜春市,,宜春,三线,长江中游城市群,False,False,3220.0,498,64659,33500,2023,0795,,,2025-12-05 23:50:09,2025-12-05 23:50:09
163,CN,360000,361000,,city,360000,江西省,抚州市,,抚州,四线,长江中游城市群,False,False,2068.0,361,57285,32500,2023,0794,,,2025-12-05 23:50:09,2025-12-05 23:50:09
164,CN,360000,361100,,city,360000,江西省,上饶市,,上饶,三线,长江中游城市群,False,False,3401.0,649,52404,32800,2023,0793,,,2025-12-05 23:50:09,2025-12-05 23:50:09
165,CN,370000,370100,,city,370000,山东省,济南市,,济南,二线,山东半岛城市群,False,True,12757.4,941,135573,54306,2023,0531,,,2025-12-05 23:50:09,2025-12-05 23:50:09
166,CN,370000,370200,,city,370000,山东省,青岛市,,青岛,新一线,山东半岛城市群,False,True,15760.34,1037,151980,57598,2023,0532,,,2025-12-05 23:50:09,2025-12-05 23:50:09
167,CN,370000,370300,,city,370000,山东省,淄博市,,淄博,三线,山东半岛城市群,False,False,4561.79,470,97059,42800,2023,0533,,,2025-12-05 23:50:09,2025-12-05 23:50:09
168,CN,370000,370400,,city,370000,山东省,枣庄市,,枣庄,四线,山东半岛城市群,False,False,2102.0,385,54597,32800,2023,0632,,,2025-12-05 23:50:09,2025-12-05 23:50:09
169,CN,370000,370500,,city,370000,山东省,东营市,,东营,四线,山东半岛城市群,False,False,3802.0,220,172818,52800,2023,0546,,,2025-12-05 23:50:09,2025-12-05 23:50:09
170,CN,370000,370600,,city,370000,山东省,烟台市,,烟台,二线,山东半岛城市群,False,False,9853.3,710,138779,50785,2023,0535,,,2025-12-05 23:50:09,2025-12-05 23:50:09
171,CN,370000,370700,,city,370000,山东省,潍坊市,,潍坊,三线,山东半岛城市群,False,False,7580.0,938,80810,40200,2023,0536,,,2025-12-05 23:50:09,2025-12-05 23:50:09
172,CN,370000,370800,,city,370000,山东省,济宁市,,济宁,三线,山东半岛城市群,False,False,5310.0,835,63593,35200,2023,0537,,,2025-12-05 23:50:09,2025-12-05 23:50:09
173,CN,370000,370900,,city,370000,山东省,泰安市,,泰安,三线,山东半岛城市群,False,False,3186.0,547,58245,37500,2023,0538,,,2025-12-05 23:50:09,2025-12-05 23:50:09
