change_type,mall_code,name,old_category,new_category,old_level,new_level,reason
category,MALL_80B07E33,昊元生活广场,community_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_342BE28E,正大乐城,department_store,shopping_mall,,,keyword_shopping
category,MALL_A094F94F,红太阳商业广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_98D3FC5A,翼生活广场,community_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_09C60C48,龙湖上海宝山天街,department_store,shopping_mall,,,typecode_0601
category,MALL_EF52FA27,凤凰商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_685ABBEA,前卫生活广场,community_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_F669DD84,堡镇商业广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_4F90B6FA,新风商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_FD6465A9,易家购超市购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_D4415C6D,万商生活广场,community_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_791C2CB8,保利时光里,shopping_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_27CD8CA9,正大乐城,department_store,shopping_mall,,,keyword_shopping
category,MALL_EF80A369,汇京国际广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_5944CAC1,汇联商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_EBEF10F0,田尚坊,department_store,shopping_mall,,,typecode_0601
category,MALL_66D1F4B2,百联徐汇商业广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_E192D5B0,118广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_93DE4D38,上海复悦荟,department_store,shopping_mall,,,typecode_0601
category,MALL_14C41561,上海百联中环购物广场B区,department_store,shopping_mall,,,keyword_shopping
category,MALL_436BCD5F,上海长寿旭辉里,department_store,lifestyle_center,,,keyword_lifestyle
category,MALL_C8E54EC5,亚新生活广场,community_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_1295C24F,天安千树 大洋晶典,department_store,shopping_mall,,,typecode_0601
category,MALL_58E05A89,我格广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_03061AF7,白丽生活广场,community_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_AD5A992F,百联中环购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_932796F9,豪浦广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_1BCC8CEE,鑫意生活广场,community_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_B682B0F3,万达广场C栋,department_store,shopping_mall,,,keyword_shopping
category,MALL_3CF3BE77,三号湾广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_BD296837,东上海乐活广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_8CBB7BD9,凯迪·新都汇,department_store,shopping_mall,,,typecode_0601
category,MALL_E028B6C9,吉浦湾,department_store,shopping_mall,,,typecode_0601
category,MALL_C75B89B0,同济联合广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_E83995E1,太平洋生活广场,community_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_D4EEC7A3,巴黎春天,department_store,shopping_mall,,,typecode_0601
category,MALL_AC5F77D6,平盛时尚生活广场,community_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_6E77111C,新江湾城生活广场,community_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_16D15498,江湾里MEET678,shopping_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_F687339A,百联zx造趣场,department_store,shopping_mall,,,typecode_0601
category,MALL_64C0BBC4,百联又一城购物中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_DD3870B3,百联滨江购物中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_E0BF849E,苏宁生活广场,community_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_72A229BE,三湘财富广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_023C5A56,九亭金地广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_096ABA93,佘山·旭辉里,shopping_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_E3011150,启源生活广场,community_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_19FF22D0,吾悦生活广场,community_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_15EB65C1,嘉宏·大橘印象荟,department_store,shopping_mall,,,typecode_0601
category,MALL_88DE172C,平高广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_C903AF50,摩立盛汇生活广场,community_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_A5B460B1,新达汇·三林,department_store,shopping_mall,,,typecode_0601
category,MALL_8D97A9CE,晶耀前滩Crystal Plaza,department_store,shopping_mall,,,typecode_0601
category,MALL_E550344D,百联川沙购物中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_3B2F2F73,七浦兴旺服饰市场,department_store,shopping_mall,,,typecode_0601
category,MALL_F5BE742B,上海时装商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_64405611,上海白玉兰广场购物中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_07DA7DA1,上滨生活广场,community_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_CE5A9217,中信广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_8CA46F1A,多伦生活广场,community_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_F85F9BDC,宏慧·新里,shopping_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_6A1D5691,宝华商业广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_2B4144AC,曲阳生活购物中心,shopping_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_C933FFCB,盛邦新里,department_store,lifestyle_center,,,keyword_lifestyle
category,MALL_6427F54A,东方商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_29FF9ADE,中锐悦立方商业广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_FEBA98BB,康隆广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_F979D260,思致商业广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_E9E8A9F3,欧富商业广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_7DD408E0,正荣河滨商业广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_51D0EA91,海鸥广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_17021B83,百联金山购物中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_DC73EE7F,红金源广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_FC47D43E,绿地乐和城,department_store,shopping_mall,,,keyword_shopping
category,MALL_06B40E74,良民生活广场,community_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_8774D846,金山光明荟,department_store,shopping_mall,,,typecode_0601
category,MALL_F8F10A0B,金山红星国际广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_38A9736E,金来源广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_8FCF87F4,金水湖生活广场,community_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_D1321B70,金龙新世界广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_2EAA2585,鎏园商业城,department_store,shopping_mall,,,keyword_shopping
category,MALL_18A57C7B,BINGO缤谷广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_2654AB0E,KiNG88智慧社区时尚生活中心,community_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_D4F6AF59,上海世贸商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_BAD5CEE0,新·淮海坊,department_store,shopping_mall,,,typecode_0601
category,MALL_0C2BDEE5,百联西郊购物中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_4E5AC92E,禧瑞广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_EE001DA7,金虹桥商场,department_store,shopping_mall,,,typecode_0601
category,MALL_20F709E7,龙之梦城市生活中心,shopping_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_547E81F4,LaLa station上海莲花路,department_store,shopping_mall,,,typecode_0601
category,MALL_8F73F873,仲盛世界商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_267A6BF2,浦江城市生活广场,community_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_B8F7C25A,满天星生活广场(莲花南路),community_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_C3945786,龙盛国际商业广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_9704237D,上海桥梓湾购物中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_70CD3D06,东方商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_5DE42BFF,东渡蛙城,department_store,shopping_mall,,,keyword_shopping
category,MALL_C6AF25E7,新尚生活广场,community_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_4E1E1319,绿地缤纷城,department_store,shopping_mall,,,keyword_shopping
category,MALL_30F9A413,绿洲智谷花园里,shopping_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_414D4290,绿洲智谷花园里(北区),shopping_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_519D7E00,金鑫生活广场,community_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_D6E1735B,上海恒隆广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_9CB63EF7,五月花生活广场,community_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_9F19DCBA,湟普汇商场,department_store,shopping_mall,,,typecode_0601
category,MALL_85425620,金鹰国际购物中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_05C29E6B,静安嘉里中心,shopping_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_C3516D4B,静安嘉里中心北区商场,shopping_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_4A5AFB4B,静安嘉里中心南区商场,shopping_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_47BA5343,上海k11购物艺术中心,lifestyle_center,shopping_mall,,,keyword_shopping
category,MALL_AFB8CEBA,仙乐斯广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_D8E5AB33,博荟广场ONE EAST,department_store,shopping_mall,,,keyword_shopping
category,MALL_46166CFB,大上海时代广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_E2E1D156,淮海755,department_store,shopping_mall,,,typecode_0601
category,MALL_80A04463,不二商场,department_store,shopping_mall,,,typecode_0601
category,MALL_6AF715B1,佤山凤城生活购物广场,department_store,lifestyle_center,,,keyword_lifestyle
category,MALL_C30E17DA,南天商贸城2期,department_store,shopping_mall,,,keyword_shopping
category,MALL_4D540BC7,恒达广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_B5418A48,老祥云购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_174C0778,西门商场,department_store,shopping_mall,,,typecode_0601
category,MALL_B587A5EE,辉隆商业城,department_store,shopping_mall,,,keyword_shopping
category,MALL_41FE0E71,云县综合商贸商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_E2DF24DD,云鹏商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_A4FA84D3,华丽商场,department_store,shopping_mall,,,typecode_0601
category,MALL_B21FED0E,双龙商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_D08A6385,凤城中心商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_10C630BC,嘉恒广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_94EC31C9,庆龙国际商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_2065D50A,顺宁商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_5AE4B349,双江商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_A3D4563E,锦丽广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_461B74B8,云南临沧沧源滨河商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_D59D0296,勐董综合商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_925131BE,天利商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_5B17BD54,孟定大军商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_F34A0AF5,桥头堡商业城,department_store,shopping_mall,,,keyword_shopping
category,MALL_8E0AE7B8,泰和商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_C0B04D33,龙口商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_35E12C9E,丽江盛达商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_7176B893,五彩七星城,department_store,shopping_mall,,,keyword_shopping
category,MALL_35DEB3D5,供销大楼,department_store,shopping_mall,,,typecode_0601
category,MALL_D88DC32A,地下商场,department_store,shopping_mall,,,typecode_0601
category,MALL_69EDA90C,寨后生态环保综合商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_77F4DE7E,玉河商场,department_store,shopping_mall,,,typecode_0601
category,MALL_1FCF3DB5,红太阳商业广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_2993D565,金甲财源商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_BC4D6656,金茂时尚生活中心,department_store,lifestyle_center,,,keyword_lifestyle
category,MALL_A5F0C08B,阳光购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_F0976B6B,三川信用商场,department_store,shopping_mall,,,typecode_0601
category,MALL_DB756603,林祥商业中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_27506610,金官信用商场,department_store,shopping_mall,,,typecode_0601
category,MALL_BB66B84D,聚鑫商场,department_store,shopping_mall,,,typecode_0601
category,MALL_7F6217D7,金之星商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_B1170FCB,城北商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_5B669589,昌宁商业广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_F24E6E46,红房子购物中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_9CA09A89,胜达购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_53C22F6C,金客隆,department_store,shopping_mall,,,typecode_0601
category,MALL_85C15ED8,金樽时代广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_B481358C,龙华家居商场,department_store,shopping_mall,,,typecode_0601
category,MALL_D3C0091B,三桥商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_F1E92582,下街商场,department_store,shopping_mall,,,typecode_0601
category,MALL_DE0E0B28,元兴商业广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_FDCE970C,华联购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_02C20C5D,大合商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_873115BD,天城商业,department_store,shopping_mall,,,keyword_shopping
category,MALL_F99778DB,宝峰商场,department_store,shopping_mall,,,typecode_0601
category,MALL_8ECFDEE2,恒邦购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_778C7C04,猴桥商场,department_store,shopping_mall,,,typecode_0601
category,MALL_407B3EAC,绮罗商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_0C75F674,腾北市场,department_store,shopping_mall,,,typecode_0601
category,MALL_75B7BBE1,西路商场,department_store,shopping_mall,,,typecode_0601
category,MALL_91FB90F4,跃才商业广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_6C2FECCB,保山茂华义乌国际商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_F3DE300E,保山茂华义乌国际商贸城A区,department_store,shopping_mall,,,keyword_shopping
category,MALL_95827D83,吾悦广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_757095E5,天一广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_0711A802,天天购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_806FC7E0,新华超市,department_store,shopping_mall,,,typecode_0601
category,MALL_E9832E19,新南亚商场,department_store,shopping_mall,,,typecode_0601
category,MALL_D039714F,永昌马里商业中心,department_store,lifestyle_center,,,keyword_lifestyle
category,MALL_0206285B,永昌马里商业中心B区,department_store,lifestyle_center,,,keyword_lifestyle
category,MALL_C63C1B13,环东商场,department_store,shopping_mall,,,typecode_0601
category,MALL_7351C84F,蒲缥玛兰林集贸广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_E1C83D00,蒲缥镇金山商业广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_1A6D6EFC,隆阳区商贸园精品城,department_store,shopping_mall,,,keyword_shopping
category,MALL_A12A5928,青华生活广场,community_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_20FC1605,意达·龙陵广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_30DE18C9,腾龙商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_11F43E94,五州商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_ED653CAE,民族商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_0AB571C0,阳光购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_BF5C4026,不凡之城大理购物中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_743F9BC4,东岩百贸购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_AAF5626B,兴盛商业城-B区,department_store,shopping_mall,,,keyword_shopping
category,MALL_F92155B9,凤仪供销社商场,department_store,shopping_mall,,,typecode_0601
category,MALL_E0ECD5CB,建设商场,department_store,shopping_mall,,,typecode_0601
category,MALL_7E124A18,恒邦时代天街,department_store,shopping_mall,,,typecode_0601
category,MALL_799E3353,澳霖广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_D72677A4,纳思城市春天广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_EE84B697,金牛商业城,department_store,shopping_mall,,,keyword_shopping
category,MALL_AE12AF75,铭锋商业城,department_store,shopping_mall,,,keyword_shopping
category,MALL_A586BAFB,大理州大仓商贸中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_881F5A8C,巍山千佳惠大卖场,department_store,shopping_mall,,,typecode_0601
category,MALL_00AF01B4,华兴商业城,department_store,shopping_mall,,,keyword_shopping
category,MALL_AE573561,弥渡县大理弥渡腾峰国际商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_E0D71213,红树林生活坊(建设路),department_store,lifestyle_center,,,keyword_lifestyle
category,MALL_DB8428D6,新世纪超市,department_store,shopping_mall,,,typecode_0601
category,MALL_B4F05390,经贸商场,department_store,shopping_mall,,,typecode_0601
category,MALL_08C735F7,天恒商业城,department_store,shopping_mall,,,keyword_shopping
category,MALL_C4233D0D,万合商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_50F96648,亿峰商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_0BE91A6E,彩云·时代广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_BCC64D73,祥云百佳惠大卖场,department_store,shopping_mall,,,typecode_0601
category,MALL_8F6E373D,茂元商场,department_store,shopping_mall,,,typecode_0601
category,MALL_C880697F,金都商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_363B4233,金港商业城,department_store,shopping_mall,,,keyword_shopping
category,MALL_0B4B06AC,好人家时代广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_50085BD5,振兴商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_3711C7FC,阳光家园大型购物中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_E1CBCA68,一帆商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_E0DC1501,乔瑞金港国际服饰贸易城,department_store,shopping_mall,,,keyword_shopping
category,MALL_60902FF2,创兴商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_37ACA2EE,利民商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_1F134D28,华昌商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_AA9ECCF2,华盛商业广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_717E0531,天佑东盟商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_191C24A6,宏博商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_D88EA05C,宏盛商业城,department_store,shopping_mall,,,keyword_shopping
category,MALL_E5C2D48C,恒顺(中缅)商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_428023B6,民联商场,department_store,shopping_mall,,,typecode_0601
category,MALL_57DB904B,澳洲商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_96C316F8,瑞丽市喜柿商业中心·喜润购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_2C6B0D9C,腾隆国际商业广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_61FE20F3,芒沙国际商贸城1栋,department_store,shopping_mall,,,keyword_shopping
category,MALL_67375D3E,铜锣商贸,department_store,shopping_mall,,,typecode_0601
category,MALL_AA045A8E,闽瑞综合商场,department_store,shopping_mall,,,typecode_0601
category,MALL_5E1AE4B7,阳光商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_33C7B3B2,香蒙国际购物中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_57FCF283,乾朝盛世商都,department_store,shopping_mall,,,typecode_0601
category,MALL_BF6C2E37,五洲商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_CCCA17B7,兴林商场,department_store,shopping_mall,,,typecode_0601
category,MALL_F01B964E,启宏大商汇,department_store,shopping_mall,,,typecode_0601
category,MALL_6951C446,明成时代广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_DB4EE91B,边侨商场,department_store,shopping_mall,,,typecode_0601
category,MALL_12E66DD6,金色旺角商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_04B47C2F,小金龙商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_964C1781,兰坪万达商场,department_store,shopping_mall,,,typecode_0601
category,MALL_115F759D,兰坪星泰商场,department_store,shopping_mall,,,typecode_0601
category,MALL_FB74CC3A,世纪广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_EDB86FE8,六库民通商场,department_store,shopping_mall,,,typecode_0601
category,MALL_998A99B3,六库福鑫购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_9894835E,明通地下商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_C2256D06,财富中心商场,department_store,shopping_mall,,,keyword_shopping
category,MALL_7341E08A,金利购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_389B7305,福民商场,department_store,shopping_mall,,,typecode_0601
category,MALL_659E83C5,乐每家财富广场(彩云街),department_store,shopping_mall,,,keyword_shopping
category,MALL_B354258C,周正商业中心,lifestyle_center,shopping_mall,,,keyword_shopping
category,MALL_194B2CDE,福临万家购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_799A933C,福迎福购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_D500DE17,莲湖大商场,department_store,shopping_mall,,,typecode_0601
category,MALL_D25FA5F5,三鑫开化商贸城3期,department_store,shopping_mall,,,keyword_shopping
category,MALL_2F9F39C5,东风时代,department_store,shopping_mall,,,typecode_0601
category,MALL_6C91A912,东风路地下商场,department_store,shopping_mall,,,typecode_0601
category,MALL_1C7FB71A,中和商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_6BB7BE6B,双桥花园地下商场,department_store,shopping_mall,,,typecode_0601
category,MALL_573C0CA4,大景商业城,department_store,shopping_mall,,,keyword_shopping
category,MALL_0FDD13A1,金地广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_509AFAA6,银聚广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_A396878B,九一商场,department_store,shopping_mall,,,typecode_0601
category,MALL_3A8E84B7,白云商场,department_store,shopping_mall,,,typecode_0601
category,MALL_9A9FA01B,砚山龙华益万嘉广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_6606B5D2,蚂蚁歌儿童乐园商场,department_store,shopping_mall,,,typecode_0601
category,MALL_B17FB4E8,万茂时代广场(建设中),department_store,shopping_mall,,,keyword_shopping
category,MALL_FDFA94F0,鑫太平洋购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_79D26AA0,中越友谊商场,department_store,shopping_mall,,,typecode_0601
category,MALL_EA588373,华龙商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_2771C3E8,金康商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_3A4285A9,钻石年华(团结路),department_store,shopping_mall,,,typecode_0601
category,MALL_9EB302CB,铜城邻里,community_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_D1834C85,铜都商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_4C337FCF,世纪广场(南屏街),department_store,shopping_mall,,,keyword_shopping
category,MALL_B48678B5,和谐广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_82ABB25E,大观商业城,department_store,shopping_mall,,,keyword_shopping
category,MALL_23310FCE,昆明走廊,department_store,shopping_mall,,,typecode_0601
category,MALL_2D01CB76,昆百大·新西南广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_A381F791,朗悦湾广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_3B7A8A7D,柏联广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_80DB419D,正大风尚广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_239AD57E,西城时代购物中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_0E29CD12,金鹰购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_5D258036,金鹰购物广场A座,department_store,shopping_mall,,,keyword_shopping
category,MALL_A219245F,佳美商业广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_111619E7,呈贡新城陆区雨花商业广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_99A326E3,建工新城·生活广场,community_mall,lifestyle_center,,,keyword_lifestyle
category,MALL_B8514F39,怡香广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_81023C46,摩登汇,department_store,shopping_mall,,,typecode_0601
category,MALL_CDBC537B,老街购物中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_27ADBDC7,银河广场购物中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_254A7364,东湖·缤乐城,department_store,shopping_mall,,,keyword_shopping
category,MALL_B9DEDDC8,云南宝象商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_FB7390F5,大学城商业中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_0658C222,昆钢商场,department_store,shopping_mall,,,typecode_0601
category,MALL_EDDC5621,昆钢园区文化商业广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_9857DDD5,洪园广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_1958B4F6,禄脿供销合作社商贸广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_A3B08C2B,金湖盛景商业广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_2DD5E1E3,世纪金源购物中心A馆,department_store,shopping_mall,,,keyword_shopping
category,MALL_650398BA,世纪金源购物中心C馆,department_store,shopping_mall,,,keyword_shopping
category,MALL_AC47700C,双龙商场,department_store,shopping_mall,,,typecode_0601
category,MALL_7FF3BA26,悦成国际商业广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_44C39BB3,昆明世纪金源购物中心B馆,department_store,shopping_mall,,,keyword_shopping
category,MALL_A63C2312,昆明市中药材专业市场,department_store,shopping_mall,,,typecode_0601
category,MALL_768DFD37,明通商场,department_store,shopping_mall,,,typecode_0601
category,MALL_A5D0D9A1,星耀广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_31159BBA,芭芭多金福地广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_C57E778F,银海尚御广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_17AB6EAB,佳城商业广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_7C5BED3A,欧邦·锦绣时代商业中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_E33DBDCC,狗街二商场,department_store,shopping_mall,,,typecode_0601
category,MALL_CE388CF8,迎宾商业广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_CA928790,华美万家购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_CB7961CE,康悦家购物,department_store,shopping_mall,,,keyword_shopping
category,MALL_88D902A9,温商财富广场(仁德教委北),department_store,shopping_mall,,,keyword_shopping
category,MALL_2815076A,老街商业城,department_store,shopping_mall,,,keyword_shopping
